Ngày đăng,Loại hình,Địa chỉ,Giá (VND),Diện tích đất (m2),Diện tích sàn (m2),Phòng ngủ,Phòng tắm,Tình trạng nội thất,Giấy tờ pháp lý,Tiêu đề,Mô tả,Lý do loại bỏ,Diện tích
09/10/2025,alley_house,"7/1 Trần Thái Tông, 15, Tân Bình, Hồ Chí Minh",25000000000.0,127.03,0.0,3.0,4.0,furnished,certificate,"Nhà mặt tiền đường Trần Thái Tông, Phường 15, Quận Tân Bình cần bán – Giá 25 tỷ","Nhà hẻm xe hơi 7/1 Trần Thái Tông, Phường 15, Quận Tân Bình  - Diện tích 127.03m2, căn góc ngay MT, nhà mới dọn vào ở ngay, full nội thất - Kết cấu 1 trệt 1 lầu sân thượng, Phòng Khách, Phòng Thờ, 3PN, 4WC , sân trước, sân hông - Khu vực dân cư an ninh, dân trí cao - Tiện ích đầy đủ: Gần chợ, trường học các cấp... mọi tiện ích bao vây xung quanh, đáp ứng đầy đủ nhu cầu sinh hoạt. - Nhà riêng, vị trí thuận tiện tại Quận Tân Bình, TP. Hồ Chí Minh, phù hợp để ở hoặc kinh doanh. Giá 25 tỷ. TL",Outlier theo Giá (alley_house),127.03
09/10/2025,alley_house,"256/7 Đường Phan Huy Ích, 12, Gò Vấp, Hồ Chí Minh",23000000000.0,185.6,514.6,5.0,5.0,unfurnished,certificate,"Bán - Nhà hẻm 256/7 Đường Phan Huy Ích, 12, Gò Vấp, Hồ Chí Minh","Gò Vấp-Phan Huy Ích- Khu Trung Tâm Gần Siêu Thị E-Mart- 5 Tầng- Hẻm Xe Hơi-23 Tỷ - địa chỉ 256/7 Phan Huy Ích, Phường 12, Gò Vấp - 5tầng lầu xây chắc chắn kiên cố 1 đời chủ, ngôi nhà phong thuỷ tốt, gia đình gia chủ trí thức, làm ăn phát đạt, con cái học cao - Nằm trong khu Trung Tâm Gần Siêu Thị E-Mart - ngang khủng 6x35 - 5 Tầng- Hẻm Xe Hơi -Giá bán: 23 Tỷ thương lượng + Pháp lý sạch, hoàn công đủ, công chứng nhanh.",Outlier theo Giá (alley_house),185.6
07/10/2025,alley_house,"276/31/12A Đường Thống Nhất, 16, Gò Vấp, Hồ Chí Minh",36500000000.0,219.0,643.4,31.0,31.0,unfurnished,certificate,"Bán - Nhà hẻm 276/31/12A Đường Thống Nhất, 16, Gò Vấp, Hồ Chí Minh",CĂN HỘ DV 31 PHÒNG. HIỆN TẠI ĐANG CHO THUÊ KHOÁN 160 TRIỆU / THÁNG ▪️ Vị Trí : 276/31/12A Thống nhất - P.16 - Gò Vấp - HCM  ▪️ Hướng : Bắc  ▪️ Kết cấu : 1 trệt 1 lửng 3 lầu với 31 phòng khai thác full đầy đủ hệ thống thang máy hầm để xe phòng cháy chữa cháy đầy đủ  ▪️ Pháp lý : Sổ hồng riêng ▪️ Nội thất bàn giao : Full option  ▪️Giá 36.5 tỷ TL,Outlier theo Giá (alley_house),219.0
07/10/2025,alley_house,"86/5 Đường Số 27, 6, Gò Vấp, Hồ Chí Minh",44000000000.0,325.5,0.0,41.0,41.0,furnished,certificate,"Bán - Nhà hẻm 86/5 Đường Số 27, 6, Gò Vấp, Hồ Chí Minh","🔹 Tòa nhà CHDV 3 mặt Hẻm ôtô 86/5 Đường số 27, Gò Vấp, ngay Chợ An Nhơn.  - 41 PHÒNG  - 6 TẦNG - THANG MÁY - FULL NỘI THẤT XỊN - DÒNG TIỀN 2.4 TỶ/ NĂM - HỆ THỐNG CHỮA CHÁY ĐẦY ĐỦ - SỔ SẴN - HOÀN CÔNG  🔹 Diện tích: 326M²(12x25) Nở hậu 🔹 Kết cấu : 6 tầng sân thượng, 41 phòng khép kín(Full phòng) 🔹 Trang bị đầy đủ hệ thống PCCC, thang máy, full nội thất, đồng hồ điện tử, cửa Smartkey, Tivi, tủ lạnh, dọn vào ở ngay.",Outlier theo Giá (alley_house),325.5
06/10/2025,alley_house,"48/11A Ung Văn Khiêm, 25, Bình Thạnh, Hồ Chí Minh",20000000000.0,126.8,0.0,1.0,1.0,furnished,certificate,"Nhà bán tại đường D5, Phường 25, Quận Bình Thạnh, diện tích 126m2, giá 19 tỷ.","Bán nhà tại 48/11A Ung Văn Khiêm, P.25, Q.Bình Thạnh, TP.HCM Hiện trạng: 1 trệt, 1 lầu, thiết kế kiểu văn phòng, chưa phân phòng riêng - Nội thất cao cấp, đã hoàn thiện   - Sổ hồng riêng   - Diện tích: 126.8m2 - Giá bán: 20 tỷ TL",Outlier theo Giá (alley_house),126.8
05/10/2025,alley_house,"513/6 Nguyễn Oanh, 17, Gò Vấp, Hồ Chí Minh",23500000000.0,132.9,376.8,4.0,4.0,unfurnished,certificate,"Bán - Nhà hẻm 513/6 Nguyễn Oanh, 17, Gò Vấp, Hồ Chí Minh","SIÊU BIỆT THỰ - LÔ GÓC - KDC HUY HOÀNG - COMPOUND - ĐẲNG CẤP - NGANG 8M- 2MT ĐƯỜNG RỘNG CV - ĐỂ XE 🚗 10 XE.   ✅ Vị trí: 513/6 Nguyễn Oanh, P17, Gò Vấp  ✅ Lô góc, không lộ giới, đẹp đẳng cấp. ✅DT: 8x18, CN:133m2 ✅ Trước sân nhà góc rộng có CV để xe ô tô hơn 10 chiếc .  ✅ Kết cấu: Với 4 tầng BTCT. Ban công to rộng,  ✅ Tầng trệt: phòng khách lớn, gara ô tô,wc,  ✅ Lửng: bếp, phòng ăn, Wc  ✅ Tầng 1: 3 PN Lớn, Wc khép kín ,  ✅ Tầng 2: 1 phòng thờ lớn, 1 PN, sân thượng sau 4,  ✅ Rất gần sân bay, 30m",Outlier theo Giá (alley_house),132.9
04/10/2025,alley_house,"276/77 Đường Thống Nhất, 6, Gò Vấp, Hồ Chí Minh",25500000000.0,142.2,512.7,27.0,27.0,furnished,certificate,"Bán - Nhà hẻm 276/77 Đường Thống Nhất, 6, Gò Vấp, Hồ Chí Minh","cần bán nhà 276/77 Thống Nhất - P16 - GV - Giá 25.5 tỷ BÁN CHDV GẦN LOTTE NGUYỄN VĂN LƯỢNG - 27 PHÒNG - Nở hậu, CN 143M² - 5 TẦNG - THANG MÁY + ĐỦ PCCC - FULL NỘI THẤT XỊN - DÒNG TIỀN 2 TỶ/ NĂM - HOÀN CÔNG  - Diện tích: 180M²(6.6x26) Nở hậu 7M CN 143M² - Tòa nhà CHDV bề thế vị trí đắc địa ngay Lotte Nguyễn Văn Lượng và City Land - Kết cấu : 5 tầng sân thượng, 27 phòng khép kín  -  Trang bị đầy đủ hệ thống PCCC, thang máy, full nội thất, đồng hồ điện tử, cửa Smartkey, Tivi, tủ lạnh, dọn vào ở",Outlier theo Giá (alley_house),142.2
03/10/2025,alley_house,"31/3 Hoàng Việt, 4, Tân Bình, Hồ Chí Minh",20500000000.0,76.83,153.16,4.0,3.0,unfurnished,certificate,"Nhà bán trong hẻm tại địa chỉ 4, 31/3 đường Hoàng Việt, Phường 4, Quận Tân Bình, TP. Hồ Chí Minh. Giá bán: 21,2 tỷ.","Bán nhà tại 31/3 đường Hoàng Việt, Phường 4, Quận Tân Bình, TP. Hồ Chí Minh. Diện tích: 76.83m2  Hiện trạng: nhà 3 tầng Giá bán: 20.5 Tỷ TL",Outlier theo Giá (alley_house),76.83
03/10/2025,alley_house,"Số 10 Đường T5 , Tây Thạnh, Tân Phú, Hồ Chí Minh",21000000000.0,145.4,0.0,1.0,1.0,unfurnished,certificate,"Bán - Nhà hẻm Số 10 Đường T5 , Tây Thạnh, Tân Phú, Hồ Chí Minh","Bán nhà mặt tiền số 10 đường T5, phường Tây Thạnh, quận Tân Phú,  - Công nhận 145.4m2 - Kích thước: ngang 8m x dài 20m, có sân rộng 2m và vỉa hè 4m   - Gần công viên Tây Thạnh, siêu thị Aeon Mall, chợ Sơn Kỳ, các trường học   - Đường trước nhà rộng 12m, xe hơi và xe container di chuyển dễ dàng   - Pháp lý: Sổ hồng riêng, sang tên công chứng ngay   - Giá bán: 21 Tỷ TL",Outlier theo Giá (alley_house),145.4
01/10/2025,alley_house,"915/74/10 Lê Văn Lương, ấp 3, Phước Kiển, Nhà Bè, Hồ Chí Minh",30000000000.0,250.0,1009.0,13.0,13.0,unfurnished,certificate,"Chính chủ bán tòa nhà văn phòng mặt tiền 12m, đầy đủ pháp lý, chủ sở hữu tên A Tú. Liên hệ để biết thêm chi tiết.","🔹 Vị trí: Mặt tiền 12m tại Đường Lê Văn Lương, xã Phước Kiển, huyện Nhà Bè, gần cầu Rạch Đĩa 3, đường Nguyễn Văn Linh và Nguyễn Hữu Thọ.   📐 Diện tích: 10m x 25m, công nhận 250m²   🔸 Tổng diện tích sử dụng: 1.009 m²   🚀 Tiện ích: Có thang máy   Giá bán: 30 tỷ, thương lượng giảm lộc",Outlier theo Giá (alley_house),250.0
26/09/2025,alley_house,,32000000000.0,89.3,444.2,4.0,5.0,partially_furnished,certificate,"Bán nhà phố mặt tiền tại đường 3 A4, phường 12, quận Tân Bình, TP. Hồ Chí Minh","Bán nhà phố mặt tiền tại 3A4, Phường 12, Quận Tân Bình, TP. Hồ Chí Minh   Diện tích: 89.3m²  Kết cấu 1 trệt 2 lầu sân thượng  Giá bán: 34 tỷ  TL",Outlier theo Giá (alley_house),89.3
24/09/2025,alley_house,"436/11 Đường 3 Tháng 2, 12, 10, Hồ Chí Minh",35000000000.0,107.5,255.9,4.0,5.0,unfurnished,certificate,"Bán - Nhà hẻm 436/11 Đường 3 Tháng 2, 12, 10, Hồ Chí Minh","Bán nhà tại 436/11 Đường 3 Tháng 2, quận 10 Đậu xe oto thoải mái , 2 xe oto tránh nhau  Khu vực cực kỳ an ninh hiếm có ,hẻm cụt phường mới sáp nhập nên có công an phường Hòa Hưng về đầu và giữa hẻm nên hẻm 436 trở thành hẻm an ninh nhất quận 10.  Gần Vạn Hạnh Mall đi bộ 3p , gần các bệnh viện lớn như Đa Khoa Vạn Hạnh , bệnh viện 115 và bệnh viên tim Tâm Đức Diện tích: 107.5m2 Giá bán: 35 tỷ TL",Outlier theo Giá (alley_house),107.5
23/09/2025,alley_house,"119/9 Nguyễn Văn Đậu, 5, Bình Thạnh, Hồ Chí Minh",19600000000.0,105.0,20.35,7.0,7.0,partially_furnished,certificate,"Nhà bán 1 trệt 2 lầu, hẻm đường Nguyễn Văn Đậu, quận Bình Thạnh – Giá 19,6 tỷ","Bán nhà hẻm 119/9 đường Nguyễn Văn Đậu, P5, Quận Bình Thạnh - Diện tích: 105m2 (3.1 x 20.35m), nở hậu 8.65m  - Kết cấu: 1 trệt 2 lầu sân thượng  - Hẻm xe hơi, xe 7 chỗ vô tới nhà, hẻm cụt chỉ 10 hộ dân, an ninh yên tĩnh, khu vực cao nhất Bình Thạnh - Sân thượng trống suốt, góc 2 mặt hẻm  - Xung quanh tiện ích trường học, chợ, bệnh viện đầy đủ, đầu hẻm có siêu thị tiện lợi, ra quận 1 chỉ 5 phút đi xe, cách sân bay 5km, cách khu Phan Xích Long 2km Giá: 19.6 tỷ TL",Outlier theo Giá (alley_house),105.0
22/09/2025,alley_house,"90/3 Đặng Văn Bi, Bình Thọ, Thủ Đức, Hồ Chí Minh",22000000000.0,191.2,169.4,3.0,3.0,partially_furnished,certificate,"Nhà 1 tầng cần bán tại Đường Đặng Văn Bi, Phường Bình Thọ, Thủ Đức – Giá 22 tỷ","Bán nhà hẻm tại 90/3 Đặng Văn Bi, KP4, P. Bình Thọ, TP Thủ Đức. TPHCM  Diện tích: 191.2m2 (7.54 x 26.66m) Kết cấu: 1 trệt 1 lầu, có sân để xe hơi, phòng giặt  Nhà rộng rãi thoải mái, đã lắp cổng tự động, và điện mặt trời Huawei Tiện ích: ngay ĐH Sư Phạm Kỹ Thuật, Ga Metro Bến Thành - Suối Tiên, Vincom … Khu vực an ninh – tiện ích xung quanh đầy đủ: chợ, trường học, siêu thị VINCOM PLAZA, trung tâm hành chính, ngân hàng Giá: 22 tỷ TL",Outlier theo Giá (alley_house),191.2
18/09/2025,alley_house,"160/73F Đường Vườn Lài, Tân Thành, Tân Phú, Hồ Chí Minh",22000000000.0,105.3,458.9,6.0,6.0,unfurnished,certificate,"Nhà bán tại đường Vườn Lài, Phường Tân Thành, Quận Tân Phú, diện tích 96m2, giá 22 tỷ.","Nhà bán góc 2 mặt tiền, đang kinh doanh cà phê, cần bán tại  160/73F Đường Vườn Lài, Phường Tân Thành, Quận Tân Phú  Giá bán: 22 tỷ",Outlier theo Giá (alley_house),105.3
18/09/2025,alley_house,"441/18 Đường số 26 tháng 3, 16, Gò Vấp, Hồ Chí Minh",25000000000.0,131.2,235.81,4.0,4.0,partially_furnished,certificate,"Nhà bán tại Đường số 9, Phường 16, Quận Gò Vấp – Giá 25 tỷ","Nhà bán tại 441/18 Đường số 9, Phường 16, Quận Gò Vấp, TP. Hồ Chí Minh  - Diện tích: 131.2m2 - Kết cấu 1 trệt 2 lầu  – Giá 25 tỷ  TL  Nhà riêng nằm trong hẻm, khu vực Quận Gò Vấp, thuận tiện di chuyển và sinh hoạt.",Outlier theo Giá (alley_house),131.2
18/09/2025,alley_house,"1/3 Công trường Tự Do, 19, Bình Thạnh, Hồ Chí Minh",23000000000.0,68.5,237.1,6.0,6.0,unfurnished,certificate,"Bán Bất động sản khác 1/3 Công trường Tự Do, 19, Bình Thạnh, Hồ Chí Minh","Nhà 3 tầng cần bán tại đường Công trường Tự Do, Phường 19, Quận Bình Thạnh  – Giá 23 tỷ   Nhà riêng nằm trong hẻm, khu vực Quận Bình Thạnh, TP. Hồ Chí Minh",Outlier theo Giá (alley_house),68.5
16/09/2025,alley_house,"90/16 Phan Huy Ích, 12, Gò Vấp, Hồ Chí Minh",22800000000.0,185.6,514.6,5.0,6.0,unfurnished,certificate,"Bán - Nhà hẻm 90/16 Phan Huy Ích, 12, Gò Vấp, Hồ Chí Minh","Bán nhà 90/16 Phan Huy Ích, Phường 12, Quận Gò Vấp - Diện tích công nhận: 185.6m2  - Diện tích rộng, thích hợp cải tạo làm công ty hoặc căn hộ dịch vụ   - Hẻm sau nhà rộng 2m   Giá bán: 22.8 tỷ  TL",Outlier theo Giá (alley_house),185.6
12/09/2025,alley_house,"443/59 Lê Văn Sỹ, 12, 3, Hồ Chí Minh",19000000000.0,110.5,123.97,7.0,5.0,unfurnished,certificate,"Nhà bán tại đường Lê Văn Sỹ, Phường 12, Quận 3, diện tích 110m2, giá 19 tỷ.","Bán nhà hẻm 443/59 Lê Văn Sỹ, Phường 12, Quận 3 - Nhà 2 mặt hẻm. + Phía trước 3 tầng 4PN 3 WC. + Giữa khuôn viên nhà có khoảng sân, nở bụng, phần nở bụng có 2 PN. + Mặt hẻm 413 có 1 căn riêng đang cho thuê 5tr/tháng. - Hiện nhà vừa ở vừa cho thuê là 15tr/tháng. - Tổng diện tích: 110.5m2   - Giá bán: 19 tỷ  TL",Outlier theo Giá (alley_house),110.5
12/09/2025,alley_house,"175/37, Đường Nguyễn Thiện Thuật, Bàn Cờ, Hồ Chí Minh",27000000000.0,83.9,400.7,8.0,9.0,partially_furnished,certificate,"Bán tòa nhà hẻm tại số 175/37 Nguyễn Thiện Thuật, Phường 1, Quận 3, TP. Hồ Chí Minh","Bán tòa nhà hẻm tại 175/37 Nguyễn Thiện Thuật, P.1, Quận 3, TP. Hồ Chí Minh   🔹 Diện tích đất: 5m x 16m – Nở hậu 6m, công nhận 84m² 🔹 Kết cấu: 1 trệt 6 lầu – Tổng 7 tầng, hoàn công đầy đủ 🔹 Thiết kế: Mỗi tầng là 1 sàn trống suốt tiện bố trí văn phòng – có thang máy & thang bộ bố trí gọn về cuối nhà 🔹 PCCC đầy đủ – tiêu chuẩn tòa nhà văn phòng 🔹 Hẻm rộng 7m xe hơi tránh nhau – đường sạch sẽ, thông thoáng, cách MT chỉ vài bước chân 🔹 Pháp lý cá nhân – sổ hồng riêng  🔹 Giá bán: 27 tỷ VNĐ TL",Outlier theo Giá (alley_house),83.9
11/09/2025,alley_house,"6/13A Nguyễn Cảnh Chân, Nguyễn Cư Trinh, 1, Hồ Chí Minh",19800000000.0,98.0,0.0,3.0,3.0,unfurnished,certificate,"Nhà phố hẻm cần bán tại địa chỉ 6/13a Nguyễn Cảnh Chân, phường Nguyễn Cư Trinh, Quận 1, TP. Hồ Chí Minh.","Nhà phố hẻm cần bán tại địa chỉ 6/13a Nguyễn Cảnh Chân, phường Nguyễn Cư Trinh, Quận 1, TP. Hồ Chí Minh.  - Diện tích 98m² - Kết cấu: 2 tầng - Giá bán 19,8 tỷ TL",Outlier theo Giá (alley_house),98.0
11/09/2025,alley_house,"27/1- 3 Đường Huỳnh Tịnh Của, Võ Thị Sáu, 3, Hồ Chí Minh",29500000000.0,121.0,330.7,5.0,5.0,unfurnished,certificate,"Nhà phố hẻm cần bán tại địa chỉ 27/1-27/3 Huỳnh Tịnh Của, phường Võ Thị Sáu, Quận 3, TP. Hồ Chí Minh.","Bán nhà 27/1 - 27/3 Huỳnh Tịnh Của Phường Võ Thị Sáu Quận 3 +Diện tích: 121m2 + Vị trí: Trung tâm hành chính Quận 3, Cách mặt tiền 30m, Hẻm xe tải, Xe hơi vào nhà, Khu hiếm nhà bán, toàn biệt thự… + Kết cấu: Trệt, 2 Lầu, Sân Thượng đầy đủ công năng gồm Sân để xe hơi, phòng khách rộng, Bếp, Phòng Thờ, 5 Phòng ngủ, 5 WC, giếng trời, Sân thương View Landmax81.",Outlier theo Giá (alley_house),121.0
11/09/2025,alley_house,"12C4 Nguyễn Thị Minh Khai, Đa Kao, 1, Hồ Chí Minh",20000000000.0,59.7,106.8,6.0,3.0,unfurnished,certificate,"Nhà phố mặt tiền cần bán tại địa chỉ 12C4 Nguyễn Thị Minh Khai, phường Đa Kao, Quận 1, TP. Hồ Chí Minh.","Bán nhà tại địa chỉ 12C4 Nguyễn Thị Minh Khai, phường Đa Kao, Quận 1, TP. Hồ Chí Minh Diện tích 59,72m² Giá bán 20 tỷ TL",Outlier theo Giá (alley_house),59.7
10/09/2025,alley_house,"58/1 Đường Đồng Nai, 15, 10, Hồ Chí Minh",24800000000.0,71.2,139.3,10.0,10.0,unfurnished,certificate,"Bán căn hộ dịch vụ nằm trong hẻm tại địa chỉ 58/1 Đồng Nai, P.15, Quận 10, TP. Hồ Chí Minh","Bán căn hộ dịch vụ trệt + lủng + 2 lầu + sân thượng nở hậu   Tại địa chỉ  58/1 đường Đồng Nai, phường 15, Quận 10, TP. Hồ Chí Minh   🟢Diện tích: 74m²   🔴Giá bán: 24,8 tỷ VNĐ",Outlier theo Giá (alley_house),71.2
10/09/2025,alley_house,"248/14/18 Nguyễn Thái Bình, 12, Tân Bình, Hồ Chí Minh",35000000000.0,196.5,196.5,28.0,28.0,unfurnished,certificate,"Nhà phố hẻm cần bán tại địa chỉ 248/14/18 Nguyễn Thái Bình, phường 12, quận Tân Bình, TP. Hồ Chí Minh.","Bán nhà phố hẻm tại địa chỉ 248/14/18 Nguyễn Thái Bình, phường 12, quận Tân Bình, TP. Hồ Chí Minh Diện tích đất: 196,5 m2. Quy mô: 4 tầng + lửng + sân thượng, 1 thang máy, hệ thống CAT 5E đến từng phòng. - Tầng 1: để xe + 4 phòng ở có sàn (bê-tông). - Tầng lửng: 3 phòng ở. - Tầng 2 và 3: 9 phòng ở. - Tầng 4: 5 phòng ở và 1 căn hộ 2 phòng ngủ - Sân thượng: sân phơi áo quần + thoát hiểm. - Giá bán: 35 tỷ (còn thương lượng), đang kinh doanh 28 phòng trọ, doanh thu 90tr/1 tháng",Outlier theo Giá (alley_house),196.5
10/09/2025,alley_house,"242/106 Nguyễn Thiện Thuật, 3, 3, Hồ Chí Minh",19500000000.0,56.8,191.4,4.0,4.0,partially_furnished,certificate,"Nhà phố hẻm cần bán tại địa chỉ 242/109 Nguyễn Thiện Thuật, Phường 3, Quận 3, TP. Hồ Chí Minh.","Nhà phố hẻm cần bán tại địa chỉ 242/109 Nguyễn Thiện Thuật, P.3, Quận 3, TP. Hồ Chí Minh.  Diện tích 56.8m², (3.7x15m) Kết cấu trệt 2 lầu sân thượng  Giá bán 19,5 tỷ đồng. TL",Outlier theo Giá (alley_house),56.8
10/09/2025,alley_house,"32 Đường 275, Hiệp Phú, 9, Hồ Chí Minh",27000000000.0,54.0,54.0,2.0,2.0,unfurnished,certificate,"Bán nhà 1 tầng tại Đường 275, Phường Hiệp Phú (Quận 9 cũ)  
Giá: 27 tỷ","Bán nhà 1 tầng tại 32 đường 275, phường Hiệp Phú (quận 9 cũ)   Giá: 27 tỷ   Nhà riêng, nằm trong ngõ quận 9, TP. Hồ Chí Minh",Outlier theo Giá (alley_house),54.0
10/09/2025,alley_house,"189/5A-5B Nguyễn Văn Đậu, 11, Bình Thạnh, Hồ Chí Minh",31000000000.0,112.4,112.4,12.0,13.0,unfurnished,certificate,"Cần bán căn hộ dịch vụ trong hẻm tại địa chỉ 189/5A-5B Nguyễn Văn Đậu, phường 11, quận Bình Thạnh, TP. Hồ Chí Minh.","Cần bán 189/5A-5B Nguyễn Văn Đậu, phường 11, quận Bình Thạnh, TP. Hồ Chí Minh.  Diện tích 112.4m² Kết cấu: 4 tầng - gồm 12 căn hộ dịch vụ  giá bán 31 tỷ TL",Outlier theo Giá (alley_house),112.4
10/09/2025,alley_house,"602/41B Đường Điện Biên Phủ, 22, Bình Thạnh, Hồ Chí Minh",25000000000.0,79.8,0.0,4.0,5.0,partially_furnished,certificate,"Nhà phố hẻm cần bán tại địa chỉ 602/41B Điện Biên Phủ, phường 22, quận Bình Thạnh, TP. Hồ Chí Minh.","Bán nhà hẻm tại địa chỉ 602/41B Điện Biên Phủ, phường 22, quận Bình Thạnh, TP. Hồ Chí Minh.  Diện tích 79,8m² Kết cấu trệt 2 lầu  giá bán 25 tỷ đồng.",Outlier theo Giá (alley_house),79.8
10/09/2025,alley_house,"238/2A-2B Hoàng Diệu 2, Linh Chiểu, Thủ Đức, Hồ Chí Minh",29000000000.0,230.6,776.2,30.0,30.0,partially_furnished,certificate,"Cần bán căn hộ dịch vụ trong hẻm tại địa chỉ 238/2A-238/2B Hoàng Diệu 2, phường Linh Chiểu, Thủ Đức, TP. Hồ Chí Minh.","Cần bán căn hộ dịch vụ trong hẻm tại địa chỉ 238/2A-238/2B Hoàng Diệu 2, phường Linh Chiểu, Thủ Đức, TP. Hồ Chí Minh.  🔹 Diện tích: 230.6 m² 🔹 Giá bán: 29.000.000.000 Vnđ 🔹 Hướng nhà: Đông Nam 🔹 Kết Cấu: 1 trệt 3 lầu sân thượng, ngang lớn rộng rãi, nhà xây kiên cố vững chãi. Thông tin chi tiết: Nhà phố 4 tầng, thiết kế hiện đại, sang trọng, đầy đủ tiện nghi. Đường rộng, ô tô vào tận cửa, khu vực an ninh, dân trí cao..... Vị trí đắc địa, Ngay khu làng đại học, sau lưng đh Su phạm kĩ thuậ",Outlier theo Giá (alley_house),230.6
